"REF_DATE","GEO","DGUID","Life insurance sales","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1980-07","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","71.17","","","","2"
"1980-07","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","63.32","","","","2"
"1980-07","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","927.18","","","","2"
"1980-07","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1045.68","","","","2"
"1980-07","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","118.01","","","","2"
"1980-07","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","86.24","","","","2"
"1980-07","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","383.66","","","","2"
"1980-07","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","343.87","","","","2"
"1980-08","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","2696.98","","","","2"
"1980-08","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","2153.1","","","","1"
"1980-08","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","25.89","","","","2"
"1980-08","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","6.42","","","","2"
"1980-08","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","55.40","","","","2"
"1980-08","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","51.14","","","","2"
"1980-08","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","841.19","","","","2"
"1980-08","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","886.66","","","","2"
"1980-08","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","100.52","","","","2"
"1980-08","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","86.45","","","","2"
"1980-08","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","321.22","","","","2"
"1980-08","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","322.09","","","","2"
"1980-09","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","2965.92","","","","2"
"1980-09","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","2110.4","","","","1"
"1980-09","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","26.23","","","","2"
"1980-09","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","7.40","","","","2"
"1980-09","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","64.87","","","","2"
"1980-09","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","60.25","","","","2"
"1980-09","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","961.69","","","","2"
"1980-09","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","956.05","","","","2"
"1980-09","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","105.76","","","","2"
"1980-09","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","83.40","","","","2"
"1980-09","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","346.59","","","","2"
"1980-09","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","353.68","","","","2"
"1980-10","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","3661.48","","","","2"
"1980-10","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","1667.9","","","","1"
"1980-10","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","39.21","","","","2"
"1980-10","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","12.27","","","","2"
"1980-10","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","87.81","","","","2"
"1980-10","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","76.56","","","","2"
"1980-10","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1121.48","","","","2"
"1980-10","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1214.99","","","","2"
"1980-10","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","137.66","","","","2"
"1980-10","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","108.05","","","","2"
"1980-10","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","447.19","","","","2"
"1980-10","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","416.26","","","","2"
"1980-11","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","3762.29","","","","2"
"1980-11","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","1719.4","","","","1"
"1980-11","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","40.41","","","","2"
"1980-11","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","11.93","","","","2"
"1980-11","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","82.34","","","","2"
"1980-11","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","77.82","","","","2"
"1980-11","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1219.82","","","","2"
"1980-11","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1231.47","","","","2"
"1980-11","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","123.85","","","","2"
"1980-11","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","101.71","","","","2"
"1980-11","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","438.25","","","","2"
"1980-11","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","434.69","","","","2"
"1980-12","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","3973.07","","","","2"
"1980-12","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","3511.2","","","","1"
"1980-12","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","41.23","","","","2"
"1980-12","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","11.00","","","","2"
"1980-12","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","73.59","","","","2"
"1980-12","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","77.60","","","","2"
"1980-12","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1108.75","","","","2"
"1980-12","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1336.43","","","","2"
"1980-12","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","139.87","","","","2"
"1980-12","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","114.12","","","","2"
"1980-12","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","546.48","","","","2"
"1980-12","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","524.00","","","","2"
"1981-01","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","2467.48","","","","2"
"1981-01","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","1463.8","","","","1"
"1981-01","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","27.06","","","","2"
"1981-01","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","8.42","","","","2"
"1981-01","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","48.87","","","","2"
"1981-01","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","39.67","","","","2"
"1981-01","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","820.82","","","","2"
"1981-01","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","762.38","","","","2"
"1981-01","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","89.24","","","","2"
"1981-01","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","70.35","","","","2"
"1981-01","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","311.56","","","","2"
"1981-01","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","289.11","","","","2"
"1981-02","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","3030.37","","","","2"
"1981-02","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","2839.4","","","","1"
"1981-02","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","33.74","","","","2"
"1981-02","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","9.30","","","","2"
"1981-02","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","67.25","","","","2"
"1981-02","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","58.92","","","","2"
"1981-02","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","985.07","","","","2"
"1981-02","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","991.47","","","","2"
"1981-02","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","96.75","","","","2"
"1981-02","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","74.50","","","","2"
"1981-02","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","395.50","","","","2"
"1981-02","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","317.87","","","","2"
"1981-03","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","3413.53","","","","2"
"1981-03","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","2339.8","","","","1"
"1981-03","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","33.63","","","","2"
"1981-03","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","13.04","","","","2"
"1981-03","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","77.93","","","","2"
"1981-03","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","66.90","","","","2"
"1981-03","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1125.02","","","","2"
"1981-03","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1111.58","","","","2"
"1981-03","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","115.44","","","","2"
"1981-03","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","100.43","","","","2"
"1981-03","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","407.68","","","","2"
"1981-03","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","361.88","","","","2"
"1981-04","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","3402.62","","","","2"
"1981-04","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","1521.6","","","","1"
"1981-04","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","39.42","","","","2"
"1981-04","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","11.11","","","","2"
"1981-04","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","76.83","","","","2"
"1981-04","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","69.04","","","","2"
"1981-04","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1048.14","","","","2"
"1981-04","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1116.50","","","","2"
"1981-04","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","138.90","","","","2"
"1981-04","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","105.32","","","","2"
"1981-04","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","437.40","","","","2"
"1981-04","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","359.96","","","","2"
"1981-05","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","3405.25","","","","2"
"1981-05","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","1466.4","","","","1"
"1981-05","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","36.19","","","","2"
"1981-05","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","11.97","","","","2"
"1981-05","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","81.02","","","","2"
"1981-05","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","68.85","","","","2"
"1981-05","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1103.99","","","","2"
"1981-05","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1119.87","","","","2"
"1981-05","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","120.35","","","","2"
"1981-05","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","97.89","","","","2"
"1981-05","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","413.67","","","","2"
"1981-05","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","351.45","","","","2"
"1981-06","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","3851.37","","","","2"
"1981-06","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","2257.1","","","","1"
"1981-06","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","45.06","","","","2"
"1981-06","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","14.55","","","","2"
"1981-06","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","84.61","","","","2"
"1981-06","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","69.64","","","","2"
"1981-06","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1187.13","","","","2"
"1981-06","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1275.33","","","","2"
"1981-06","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","150.77","","","","2"
"1981-06","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","106.69","","","","2"
"1981-06","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","518.12","","","","2"
"1981-06","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","399.47","","","","2"
"1981-07","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","3665.00","","","","2"
"1981-07","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","1564.4","","","","1"
"1981-07","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","44.64","","","","2"
"1981-07","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","11.69","","","","2"
"1981-07","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","77.96","","","","2"
"1981-07","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","63.42","","","","2"
"1981-07","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1138.59","","","","2"
"1981-07","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1245.03","","","","2"
"1981-07","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","142.93","","","","2"
"1981-07","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","103.38","","","","2"
"1981-07","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","467.31","","","","2"
"1981-07","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","370.05","","","","2"
"1981-08","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","3078.15","","","","2"
"1981-08","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","1689.3","","","","1"
"1981-08","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","37.50","","","","2"
"1981-08","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","12.45","","","","2"
"1981-08","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","60.32","","","","2"
"1981-08","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","56.94","","","","2"
"1981-08","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","944.13","","","","2"
"1981-08","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1015.10","","","","2"
"1981-08","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","114.66","","","","2"
"1981-08","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","90.55","","","","2"
"1981-08","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","426.70","","","","2"
"1981-08","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","319.80","","","","2"
"1981-09","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","3557.87","","","","2"
"1981-09","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","2725.3","","","","1"
"1981-09","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","44.38","","","","2"
"1981-09","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","11.11","","","","2"
"1981-09","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","70.26","","","","2"
"1981-09","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","70.57","","","","2"
"1981-09","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1185.77","","","","2"
"1981-09","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1124.46","","","","2"
"1981-09","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","131.32","","","","2"
"1981-09","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","104.27","","","","2"
"1981-09","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","450.28","","","","2"
"1981-09","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","365.45","","","","2"
"1981-10","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","4075.63","","","","2"
"1981-10","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","1851.9","","","","1"
"1981-10","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","49.23","","","","2"
"1981-10","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","14.09","","","","2"
"1981-10","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","85.71","","","","2"
"1981-10","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","74.12","","","","2"
"1981-10","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1314.55","","","","2"
"1981-10","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1323.69","","","","2"
"1981-10","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","172.28","","","","2"
"1981-10","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","132.73","","","","2"
"1981-10","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","502.02","","","","2"
"1981-10","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","407.21","","","","2"
"1981-11","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","4457.24","","","","2"
"1981-11","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","2213.5","","","","1"
"1981-11","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","54.62","","","","2"
"1981-11","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","17.81","","","","2"
"1981-11","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","81.86","","","","2"
"1981-11","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","89.22","","","","2"
"1981-11","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1349.27","","","","2"
"1981-11","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1448.53","","","","2"
"1981-11","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","154.74","","","","2"
"1981-11","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","152.49","","","","2"
"1981-11","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","597.18","","","","2"
"1981-11","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","511.52","","","","2"
"1981-12","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","5009.51","","","","2"
"1981-12","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","3883.1","","","","1"
"1981-12","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","62.79","","","","2"
"1981-12","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","15.80","","","","2"
"1981-12","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","98.46","","","","2"
"1981-12","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","94.68","","","","2"
"1981-12","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1374.70","","","","2"
"1981-12","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1699.17","","","","2"
"1981-12","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","202.17","","","","2"
"1981-12","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","159.72","","","","2"
"1981-12","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","724.98","","","","2"
"1981-12","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","577.04","","","","2"
"1982-01","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","3204.04","","","","2"
"1982-01","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","2693.0","","","","1"
"1982-01","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","30.12","","","","2"
"1982-01","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","9.75","","","","2"
"1982-01","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","56.65","","","","2"
"1982-01","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","63.56","","","","2"
"1982-01","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","976.74","","","","2"
"1982-01","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1004.33","","","","2"
"1982-01","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","124.99","","","","2"
"1982-01","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","91.65","","","","2"
"1982-01","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","402.02","","","","2"
"1982-01","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","444.23","","","","2"
"1982-02","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","4326.31","","","","2"
"1982-02","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","1253.0","","","","1"
"1982-02","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","38.56","","","","2"
"1982-02","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","16.24","","","","2"
"1982-02","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","86.01","","","","2"
"1982-02","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","84.29","","","","2"
"1982-02","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1311.11","","","","2"
"1982-02","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1419.75","","","","2"
"1982-02","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","153.17","","","","2"
